FORMAT	ti84-ghidra-coverage-v1
UNNAMED_FUNCTION	00	ram	2FE5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FEB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FF1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FF7	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	2FFD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3003	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3009	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	300F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3015	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	301B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3027	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	302D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3039	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	303F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	304B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3051	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3057	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3063	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3069	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	306F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3075	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	307B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	308D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3093	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3099	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	309F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30A5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30AB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30B1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30B7	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30BD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30C3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30C9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30CF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30D5	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30DB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30E1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30E7	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30ED	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	30F9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3129	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	312F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3147	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	314D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3153	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3159	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	315F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3165	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	316B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3171	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3177	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	317D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3183	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3189	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	318F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3195	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	319B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	31DD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	31E9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	31EF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	31FB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3219	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	321F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3225	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	322B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3231	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	323D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	324F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3255	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	325B	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3261	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3267	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	326D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3273	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	327F	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3285	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3291	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	329D	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	32C1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	32CD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	32D3	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	32D9	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	32DF	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	32EB	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	32F1	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	32FD	cross_page_jump	3	DEFAULT
UNNAMED_FUNCTION	00	ram	3309	cross_page_jump	3	DEFAULT
